,gameId,date,time,hId,hScore,vId,vScore
1223,0022101157,20220401,8:00 PM ET,1610612760,101,1610612765,110
1224,0022101158,20220401,8:30 PM ET,1610612759,130,1610612757,111
1225,0022101159,20220401,9:00 PM ET,1610612743,130,1610612750,136
1226,0022101160,20220401,10:30 PM ET,1610612747,111,1610612740,114
1227,0022101161,20220402,12:30 PM ET,1610612755,144,1610612766,114
1228,0022101162,20220402,1:00 PM ET,1610612752,101,1610612739,119
1229,0022101163,20220402,7:30 PM ET,1610612737,122,1610612751,115
1230,0022101164,20220402,8:00 PM ET,1610612741,109,1610612748,127
1231,0022101165,20220402,8:30 PM ET,1610612744,111,1610612762,107
1232,0022101166,20220403,1:00 PM ET,1610612738,144,1610612764,102
1233,0022101167,20220403,1:00 PM ET,1610612749,112,1610612742,118
1234,0022101168,20220403,3:30 PM ET,1610612747,118,1610612743,129
1235,0022101169,20220403,5:00 PM ET,1610612754,117,1610612765,121
1236,0022101170,20220403,6:00 PM ET,1610612739,108,1610612755,112
1237,0022101171,20220403,6:00 PM ET,1610612753,88,1610612752,118
1238,0022101172,20220403,7:00 PM ET,1610612761,109,1610612748,114
1239,0022101173,20220403,7:00 PM ET,1610612745,132,1610612750,139
1240,0022101174,20220403,7:00 PM ET,1610612760,117,1610612756,96
1241,0022101175,20220403,7:00 PM ET,1610612759,113,1610612757,92
1242,0022101176,20220403,9:00 PM ET,1610612758,90,1610612744,109
1243,0022101177,20220403,9:30 PM ET,1610612746,119,1610612740,100
1244,0022101178,20220405,7:00 PM ET,1610612754,122,1610612755,131
1245,0022101179,20220405,7:00 PM ET,1610612753,120,1610612739,115
1246,0022101180,20220405,7:30 PM ET,1610612751,118,1610612745,105
1247,0022101181,20220405,7:30 PM ET,1610612748,144,1610612766,115
1248,0022101182,20220405,7:30 PM ET,1610612761,118,1610612737,108
1249,0022101183,20220405,8:00 PM ET,1610612741,106,1610612749,127
1250,0022101184,20220405,8:00 PM ET,1610612750,114,1610612764,132
1251,0022101185,20220405,8:00 PM ET,1610612760,98,1610612757,94
1252,0022101186,20220405,9:00 PM ET,1610612743,97,1610612759,116
1253,0022101187,20220405,9:00 PM ET,1610612762,121,1610612763,115
1254,0022101188,20220405,10:00 PM ET,1610612758,109,1610612740,123
1255,0022101189,20220405,10:30 PM ET,1610612756,121,1610612747,110
1256,0022101190,20220406,7:00 PM ET,1610612765,113,1610612742,131
1257,0022101191,20220406,7:30 PM ET,1610612752,98,1610612751,110
1258,0022101192,20220406,8:00 PM ET,1610612737,118,1610612764,103
1259,0022101193,20220406,8:00 PM ET,1610612741,94,1610612738,117
1260,0022101194,20220406,9:00 PM ET,1610612762,137,1610612760,101
1261,0022101195,20220406,10:00 PM ET,1610612746,113,1610612756,109
1262,0022101196,20220407,7:00 PM ET,1610612766,128,1610612753,101
1263,0022101197,20220407,7:30 PM ET,1610612761,119,1610612755,114
1264,0022101198,20220407,7:30 PM ET,1610612749,127,1610612738,121
1265,0022101199,20220407,8:00 PM ET,1610612750,127,1610612759,121
1266,0022101200,20220407,8:00 PM ET,1610612740,127,1610612757,94
1267,0022101201,20220407,9:00 PM ET,1610612743,122,1610612763,109
1268,0022101202,20220407,10:00 PM ET,1610612744,128,1610612747,112
1269,0022101203,20220408,7:00 PM ET,1610612765,101,1610612749,131
1270,0022101204,20220408,7:00 PM ET,1610612764,92,1610612752,114
1271,0022101205,20220408,7:30 PM ET,1610612751,118,1610612739,107
1272,0022101206,20220408,7:30 PM ET,1610612761,117,1610612745,115
1273,0022101207,20220408,8:00 PM ET,1610612748,113,1610612737,109
1274,0022101208,20220408,8:00 PM ET,1610612741,117,1610612766,133
1275,0022101209,20220408,8:30 PM ET,1610612742,128,1610612757,78
1276,0022101210,20220408,9:30 PM ET,1610612762,105,1610612756,111
1277,0022101211,20220408,10:30 PM ET,1610612747,120,1610612760,101
1278,0022101214,20220409,1:00 PM ET,1610612755,133,1610612754,120
1279,0022101213,20220409,6:00 PM ET,1610612763,141,1610612740,114
1280,0022101215,20220409,8:30 PM ET,1610612759,94,1610612744,100
1281,0022101212,20220409,9:30 PM ET,1610612746,117,1610612758,98
1282,0022101216,20220410,3:30 PM ET,1610612751,134,1610612754,126
1283,0022101217,20220410,3:30 PM ET,1610612766,124,1610612764,108
1284,0022101218,20220410,3:30 PM ET,1610612739,133,1610612749,115
1285,0022101221,20220410,3:30 PM ET,1610612745,114,1610612737,130
1286,0022101223,20220410,7:00 PM ET,1610612763,110,1610612738,139
1287,0022101226,20220410,7:00 PM ET,1610612752,105,1610612761,94
1288,0022101227,20220410,7:00 PM ET,1610612753,125,1610612748,111
1289,0022101228,20220410,7:00 PM ET,1610612755,118,1610612765,106
1290,0022101224,20220410,8:30 PM ET,1610612750,120,1610612741,124
1291,0022101219,20220410,9:30 PM ET,1610612742,130,1610612759,120
1292,0022101220,20220410,9:30 PM ET,1610612743,141,1610612747,146
1293,0022101222,20220410,9:30 PM ET,1610612746,138,1610612760,88
1294,0022101225,20220410,9:30 PM ET,1610612740,107,1610612744,128
1295,0022101229,20220410,9:30 PM ET,1610612756,109,1610612758,116
1296,0022101230,20220410,9:30 PM ET,1610612757,80,1610612762,111
1297,0052100101,20220412,7:00 PM ET,1610612751,115,1610612739,108
1298,0052100121,20220412,9:30 PM ET,1610612750,109,1610612746,104
1299,0052100111,20220413,7:00 PM ET,1610612737,132,1610612766,103
1300,0052100131,20220413,9:30 PM ET,1610612740,113,1610612759,103
1301,0052100201,20220415,7:30 PM ET,1610612739,101,1610612737,107
1302,0052100211,20220415,10:00 PM ET,1610612746,101,1610612740,105
1303,0042100171,20220416,1:00 PM ET,1610612742,93,1610612762,99
1304,0042100151,20220416,3:30 PM ET,1610612763,117,1610612750,130
1305,0042100131,20220416,6:00 PM ET,1610612755,131,1610612761,111
1306,0042100161,20220416,8:30 PM ET,1610612744,123,1610612743,107
1307,0042100101,20220417,1:00 PM ET,1610612748,115,1610612737,91
1308,0042100111,20220417,3:30 PM ET,1610612738,115,1610612751,114
1309,0042100121,20220417,6:30 PM ET,1610612749,93,1610612741,86
1310,0042100141,20220417,9:00 PM ET,1610612756,110,1610612740,99
1311,0042100132,20220418,7:30 PM ET,1610612755,112,1610612761,97
1312,0042100172,20220418,8:30 PM ET,1610612742,110,1610612762,104
1313,0042100162,20220418,10:00 PM ET,1610612744,126,1610612743,106
1314,0042100102,20220419,7:30 PM ET,1610612748,115,1610612737,105
1315,0042100152,20220419,8:30 PM ET,1610612763,124,1610612750,96
1316,0042100142,20220419,10:00 PM ET,1610612756,114,1610612740,125
1317,0042100112,20220420,7:00 PM ET,1610612738,114,1610612751,107
1318,0042100133,20220420,8:00 PM ET,1610612761,101,1610612755,104
1319,0042100122,20220420,9:30 PM ET,1610612749,110,1610612741,114
1320,0042100153,20220421,7:30 PM ET,1610612750,95,1610612763,104
1321,0042100173,20220421,9:00 PM ET,1610612762,118,1610612742,126
1322,0042100163,20220421,10:00 PM ET,1610612743,113,1610612744,118
1323,0042100103,20220422,7:00 PM ET,1610612737,111,1610612748,110
1324,0042100123,20220422,8:30 PM ET,1610612741,81,1610612749,111
1325,0042100143,20220422,9:30 PM ET,1610612740,111,1610612756,114
1326,0042100134,20220423,2:00 PM ET,1610612761,110,1610612755,102
1327,0042100174,20220423,4:30 PM ET,1610612762,100,1610612742,99
1328,0042100113,20220423,7:30 PM ET,1610612751,103,1610612738,109
1329,0042100154,20220423,10:00 PM ET,1610612750,119,1610612763,118
1330,0042100124,20220424,1:00 PM ET,1610612741,95,1610612749,119
1331,0042100164,20220424,3:30 PM ET,1610612743,126,1610612744,121
1332,0042100104,20220424,7:00 PM ET,1610612737,86,1610612748,110
1333,0042100144,20220424,9:30 PM ET,1610612740,118,1610612756,103
1334,0042100114,20220425,7:00 PM ET,1610612751,112,1610612738,116
1335,0042100135,20220425,8:00 PM ET,1610612755,88,1610612761,103
1336,0042100175,20220425,9:30 PM ET,1610612742,102,1610612762,77
1337,0042100105,20220426,7:00 PM ET,1610612748,97,1610612737,94
1338,0042100155,20220426,7:30 PM ET,1610612763,111,1610612750,109
1339,0042100145,20220426,10:00 PM ET,1610612756,112,1610612740,97
1340,0042100125,20220427,7:30 PM ET,1610612749,116,1610612741,100
1341,0042100165,20220427,10:00 PM ET,1610612744,102,1610612743,98
1342,0042100136,20220428,7:00 PM ET,1610612761,97,1610612755,132
1343,0042100146,20220428,7:30 PM ET,1610612740,109,1610612756,115
1344,0042100176,20220428,10:00 PM ET,1610612762,96,1610612742,98
1345,0042100156,20220429,9:00 PM ET,1610612750,106,1610612763,114
1346,0042100211,20220501,1:00 PM ET,1610612738,89,1610612749,101
1347,0042100231,20220501,3:30 PM ET,1610612763,116,1610612744,117
1348,0042100201,20220502,7:30 PM ET,1610612748,106,1610612755,92
1349,0042100221,20220502,10:00 PM ET,1610612756,121,1610612742,114
1350,0042100212,20220503,7:00 PM ET,1610612738,109,1610612749,86
1351,0042100232,20220503,9:30 PM ET,1610612763,106,1610612744,101
1352,0042100202,20220504,7:30 PM ET,1610612748,119,1610612755,103
1353,0042100222,20220504,10:00 PM ET,1610612756,129,1610612742,109
1354,0042100203,20220506,7:00 PM ET,1610612755,99,1610612748,79
1355,0042100223,20220506,9:30 PM ET,1610612742,103,1610612756,94
1356,0042100213,20220507,3:30 PM ET,1610612749,103,1610612738,101
1357,0042100233,20220507,8:30 PM ET,1610612744,142,1610612763,112
1358,0042100224,20220508,3:30 PM ET,1610612742,111,1610612756,101
1359,0042100204,20220508,8:00 PM ET,1610612755,116,1610612748,108
1360,0042100214,20220509,7:30 PM ET,1610612749,108,1610612738,116
1361,0042100234,20220509,10:00 PM ET,1610612744,101,1610612763,98
1362,0042100205,20220510,7:30 PM ET,1610612748,120,1610612755,85
1363,0042100225,20220510,10:00 PM ET,1610612756,110,1610612742,80
1364,0042100215,20220511,7:00 PM ET,1610612738,107,1610612749,110
1365,0042100235,20220511,9:30 PM ET,1610612763,134,1610612744,95
1366,0042100206,20220512,7:00 PM ET,1610612755,90,1610612748,99
1367,0042100226,20220512,9:30 PM ET,1610612742,113,1610612756,86
1368,0042100216,20220513,7:30 PM ET,1610612749,95,1610612738,108
1369,0042100236,20220513,10:00 PM ET,1610612744,110,1610612763,96
1370,0042100217,20220515,3:30 PM ET,1610612738,109,1610612749,81
1371,0042100227,20220515,8:00 PM ET,1610612756,90,1610612742,123
1372,0042100301,20220517,8:30 PM ET,1610612748,118,1610612738,107
1373,0042100311,20220518,9:00 PM ET,1610612744,112,1610612742,87
1374,0042100302,20220519,8:30 PM ET,1610612748,102,1610612738,127
1375,0042100312,20220520,9:00 PM ET,1610612744,126,1610612742,117
1376,0042100303,20220521,8:30 PM ET,1610612738,103,1610612748,109
1377,0042100313,20220522,9:00 PM ET,1610612742,100,1610612744,109
1378,0042100304,20220523,8:30 PM ET,1610612738,102,1610612748,82
1379,0042100314,20220524,9:00 PM ET,1610612742,119,1610612744,109
1380,0042100305,20220525,8:30 PM ET,1610612748,80,1610612738,93
1381,0042100315,20220526,9:00 PM ET,1610612744,120,1610612742,110
1382,0042100306,20220527,8:30 PM ET,1610612738,103,1610612748,111
1383,0042100307,20220529,8:30 PM ET,1610612748,96,1610612738,100
1384,0042100401,20220602,9:00 PM ET,1610612744,108,1610612738,120
1385,0042100402,20220605,8:00 PM ET,1610612744,107,1610612738,88
1386,0042100403,20220608,9:00 PM ET,1610612738,116,1610612744,100
1387,0042100404,20220610,9:00 PM ET,1610612738,97,1610612744,107
1388,0042100405,20220613,9:00 PM ET,1610612744,104,1610612738,94
1389,0042100406,20220616,9:00 PM ET,1610612738,90,1610612744,103
